id,label_type,method,p1_count,p2_count,exact_matches,extra_matches,matched_total,precision,recall,f1,p1_skills,p2_skills
3fc97a60224060874af390a4f38f6d8cd7e7fdcf,hard_skills,bm25_only,32,12,1,10,11,0.34375,0.9166666666666666,0.5,"""utveckla och förbättra digitala lösningar | nyutveckling | vidareutveckling av befintliga system | integration | användarnytta | hållbar arkitektur | Microsoftbaserad | backend | frontendutveckling | molntjänster (Azure) | data | användarupplevelse | [Utveckla och vidareutveckla lösningar i Microsoftmiljö – både frontend och backend] | Designa och implementera system som stödjer affärs- och verksamhetsmål | Bygga integrationer för effektivt informationsflöde mellan olika affärssystem | analys och optimering av kunddata | agilt enligt SAFe | fullstackutveckling | C# | .NET | React 17 | TypeScript | JavaScript | anpassning och utveckling av Sharepoint | API-design och systemintegration | databaser | SQL | NoSQL | molnmiljö | Microsoft Azure | agilt arbete | testdriven utveckling""",""" Teknikstacken är Microsoftbaserad och du får arbeta med såväl backend- som frontendutveckling | Utveckla och vidareutveckla lösningar i Microsoftmiljö – både frontend och backend | Bygga integrationer för effektivt informationsflöde mellan olika affärssystem | Arbeta med analys och optimering av kunddata | Gedigen kunskap inom C# och .NET | Erfarenhet av frontendutveckling med React 17 | TypeScript och JavaScript | Erfarenhet av anpassning och utveckling av Sharepoint | God förståelse för API-design och systemintegration | Erfarenhet av databaser både SQL och NoSQL | Erfarenhet av arbete i molnmiljö gärna Microsoft Azure | Erfarenhet av att arbeta i större komplexa IT-miljöer"""
cfcb2ae30a6f58604789eeb74faaca09c434a5dd,hard_skills,bm25_only,8,4,2,0,2,0.25,0.5,0.3333333333333333,"""test- eller mjukvaruutveckling | implementering av funktioner i C-kod | systemering | verifiera system | testa och felsöka på både hård- och mjukvarunivå | Matlab/Simulink | C/C++ | Python""","""test- eller mjukvaruutveckling | C-kod systemering och att verifiera system | Matlab/Simulink | C/C++ eller Python"""
2a372f7eed4f4231f8c4d1a54c0bba4be8b20357,hard_skills,bm25_only,22,5,0,2,2,0.09090909090909091,0.4,0.14814814814814814,"""ta fram lösningar | förbättrar utvecklarnas arbetsflöden | automatiserar processer | designar och bygger backend-system | Go | MongoDB | hantera metadata | spåra kodändringar | utvecklar frontend-gränssnitt | React | TypeScript | göra systemen mer lättanvända | [säkerställas att de är prestandaeffektiva | skalbara och enkla att underhålla] | optimerar även derasCI/CD-pipeline | vidareutveckla företagets DevSecOps-ekosystem | backend-utveckling | databaser | frontend-utveckling | containerisering | Docker | Kubernetes""","""utveckla innovativa DevSecOps- och Developer Experience-lösningar | inklusive ett system för hantering av metadata och en ""Follow Your Commit""-funktionalitet | Du designar och bygger backend-system i Go och MongoDB för att hantera metadata och spåra kodändringar samt utvecklar frontend-gränssnitt i React och TypeScript för att göra systemen mer lättanvända | Duoptimerar även derasCI/CD-pipeline och bidrar till att vidareutveckla företagetsDevSecOps-ekosystem | backend-utveckling databaser och/eller frontend-utveckling. Kunskap om containerisering exempelvis i form av Docker och Kubernetes"""
e4080c526064c76f38a00d030c86f93a8f6f7ed2,hard_skills,bm25_only,8,10,4,2,6,0.75,0.6,0.6666666666666665,"""C# .NET | SQL | MES | PostGreSQL | Azure DevOps | React | jQuery | CI/CD""","""bygga en produkt som ska användas i hela världen och förutom MES levereras det även andra applikationer för kundernas önskemål | Arbeta med C# | .NET Entity Framework SignalR och mycket mer Databashantering sker huvudsakligen med MSSQL men även PostGreSQL. Begränsad webbutveckling med React och jQuery | Källkodshantering med Git | C# .NET och SQL | MES | PostGreSQL | Azure DevOps | React | jQuery eller CI/CD"""
cdf58a4b02fb270e68da28fa8e4da014dc7e46a1,hard_skills,bm25_only,2,2,0,0,0,0.0,0.0,0.0,"""Frontend | backendutveckling""","""B-körkort | praktisk erfarenhet med Frontend- och/eller backendutveckling"""
4ec4a23bc0f19e8a90e119d6eefc9c5f2bf9b58c,hard_skills,bm25_only,23,12,0,7,7,0.30434782608695654,0.5833333333333334,0.4,"""skapa mjukvarukomponenter som snabbt kan förvandla idéer till produkter | dSpace riggar | ECUer | AUTOSAR-stacks | programmeringsverktyg | Matlab/Simulink | C | C++ | Python | automation | Git | testning | integration | Azure DevOps | embeddedutveckling | Matlab | Simulink | C/C++ | CAN-protokoll | AUTOSAR | unittester | ISO26262 | Cyber Security""","""Simulink och Embeddedutveckling | teknik dSpace riggar ECUer och AUTOSAR-stacks samt använda programmeringsverktyg som Matlab/Simulink men även språk som C | C++ och Python som vi använder för automation | Koden hanteras i Git och testning och integration automatiseras via Azure DevOps | erfarenhet av en roll inom embeddedutveckling sedan tidigare | Har goda kunskaper inom Matlab Simulink och Python | Har grundläggande kunskaper inom C/C++ | Har B-körkort | Har erfarenhet av CAN-protokoll | AUTOSAR och/eller Azure DevOps | Har erfarenhet av unittester | ISO26262 samt Cyber Security """
0e18ce5f95336fb84e514ccb6ba05efd943f94d9,hard_skills,bm25_only,14,1,0,0,0,0.0,0.0,0.0,"""programmering | Java | .NET/C# | Kotlin | Node.js | React | Vue | mjukvaruutvecklingens alla faser | kravställning | arkitektur | design | test | integration | agila principer och metoder""","""Har omfattande erfarenhet av programmering och kompetens inom t.ex. Java .NET/C# Kotlin Node.js React eller Vue"
26d441214e6bea6bb0f0ea920756af7df3ad5cc0,hard_skills,bm25_only,11,8,0,6,6,0.5454545454545454,0.75,0.631578947368421,"""utveckling inom C++ | System Engineering på programvarunivå och systemdesign | Embedded Software | DevOps | Qt | olika programmeringsspråk | ADA | Python | RUST | xtUML | SW architecture""",""" Software engineer inom C++ | Flerårig erfarenhet av utveckling inom C++ | Kunskap inom System Engineering på programvarunivå och systemdesign | Erfarenhet av Embedded Software | Intresse av DevOps | Erfarenhet Qt | Erfarenhet av olika programmeringsspråk som t.ex. ADA Python RUST xtUML | Erfarenhet av SW architecture"""
a89dd7bbb0a5e86995f59a857bd30676abf2212c,hard_skills,bm25_only,16,7,1,5,6,0.375,0.8571428571428571,0.5217391304347825,"""Node.js | JavaScript | TypeScript | Express framework | molnlösningar | AWS | GCP | Azure | API-design | microservices | containerbaserade arkitekturer | Docker | Kubernetes | backendutveckling | molnbaserade system | Infrastructure as Code""","""Node.js-utvecklare får du möjligheten att vara med i utvecklingen av robusta och skalbara system som driver affärskritiska applikationer | Du kommer att arbeta med Node.js JavaScript TypeScript Express framework molnlösningar (AWS | GCP | Azure) API-design microservices och containerbaserade arkitekturer (Docker | Kubernetes) | erfarenhet av backendutveckling | molnbaserade system och erfarenhet av Infrastructure as Code"""
fc2d62596eed08a2c1d289b5fbfe1ba0abe55e42,hard_skills,bm25_only,25,12,1,7,8,0.32,0.6666666666666666,0.43243243243243246,"""Leda teamets utvecklare i arkitekturella frågor | Utveckla lösningar | bygger på SQL Server | SQL Server Integrations Services (SSIS) | Azure DevOps | Utveckla lösningar för realtidsuppdateringar av information | Ansvara för en långsiktigt hållbar mjukvaruarkitektur i applikationerna | Se till att vi fortsatt befinner oss i teknikens framkant | mjukvaruarkitekt | databasutvecklare | [utveckla | ansvara för design och delta i kravdiskussioner] | relationsdatabaser | BI | integration och databasmodellering | Microsofts produktsvit | DW kunskap inom Extract Transform Load (ETL) modellering | definiera datakontrakt | Customer Insight Data | Costumer Insights Journeys | D365 | annan standaardiserad CRM plattform | Marketing Automationmodulen | Dynamics 365 | agilt team""","""SQL server | Systemet är en databastung och integrationsintensiv lösning med flera integrationsmönster (Filer | DB till DB | API samt Events) | Utveckla lösningar som bl a bygger på SQL Server | SQL Server Integrations Services (SSIS) och Azure DevOps | Utveckla lösningar för realtidsuppdateringar av information | erfaren mjukvaruarkitekt eller senior databasutvecklare som brinner för arkitektur och som vill både utveckla | ansvara för design och delta i kravdiskussioner | Har erfarenhet av relationsdatabaser BI integration och databasmodellering med fokus på Microsofts produktsvit | Du har djup DW kunskap inom Extract Transform Load (ETL) modellering och att definiera datakontrakt | Har erfarenhet av Customer Insight Data och Costumer Insights Journeys i D365 eller annan standaardiserad CRM plattform"""
1dfa922d141361e3b54349ef6a26ab225765017b,hard_skills,bm25_only,3,2,0,0,0,0.0,0.0,0.0,"""Javautveckling | Java | andra språk""","""javautvecklare | Det är även meriterande om du är bekväm i andra språk"""
66ac09b15df185c3998ff3ac7d9a07e88b3ea7b1,hard_skills,bm25_only,1,2,0,0,0,0.0,0.0,0.0,Software Engineer,"""tidigare arbetslivserfarenhet som Software Engineer | """
08b35904c8c050918c00da4fb962dec60f6bb9c0,hard_skills,bm25_only,15,4,1,1,2,0.13333333333333333,0.5,0.2105263157894737,"""Utveckla vår egenutvecklade mjukvaruplattform för enkel robotprogrammering | [fullstack | från användargränssnitt till backend] | Delta i alla faser av systemutveckling | kravhantering | design | utveckling | testning | leverans | Bidra till innovation | skapa nya banbrytande lösningar | mjukvaruutveckling | C# | .NET | agila metoder""","""Utveckla vår egenutvecklade mjukvaruplattform för enkel robotprogrammering | Arbeta med fullstack från användargränssnitt till backend | vill arbeta med fullstack | Har erfarenhet av C# och .NET miljö"""
3d7fa3f609fac471741578715ff75be547478781,hard_skills,bm25_only,17,13,2,8,10,0.5882352941176471,0.7692307692307693,0.6666666666666667,"""machine learning | mjukvaruleveranser | integration av mjukvara | Utföra kravanalys | systemdesign | arkitekturdesign | Utveckla och implementera machine learning-algoritmer | analysera och extrahera insikter från data | Utveckla avancerade computer vision-lösningar för att förstå och tolka visuell information | Optimera algoritmer | Machine Learning | principerna bakom machine learning och neurala nätverk | computer vision | [Utveckling | träning och utvärdering av djupa neurala nätverk] | Algoritmisk utveckling inom signal- och bildbehandling | spårning""","""machine learning | datorseende | algoritmer | signalbehandling och C++ | Utveckla och implementera machine learning-algoritmer computer vision-lösningar och optimera prestanda för skalbarhet | Har några års erfarenhet av Machine Learning i arbete | Har förståelse för principerna bakom machine learning och neurala nätverk | Utveckla och implementera machine learning-algoritmer för att analysera och extrahera insikter från data | Utveckla avancerade computer vision-lösningar för att förstå och tolka visuell information | Optimera algoritmer för att förbättra prestanda och skalbarhet | Erfarenhet av computer vision | Utveckling träning och utvärdering av djupa neurala nätverk | Algoritmisk utveckling inom signal- och bildbehandling exempelvis spårning"""
0d6deceb0d8f7fbaf7388f8244060da5cfafc297,hard_skills,bm25_only,2,1,0,0,0,0.0,0.0,0.0,"""agilt utvecklingsteam | utveckling och systemdesign av deras styrsystem""",olika delar av programmering
4d664c3d98a17f4fbd2a4eeef937018df2ea93e1,hard_skills,bm25_only,17,4,0,3,3,0.17647058823529413,0.75,0.2857142857142857,"""C++ | utveckla och förbättra vår programvara | [alla utvecklingsfaser | från design | implementation | test och verifiering till leverans] | nyutveckling | vidareutveckling | felsökning | buggrättning av existerande funktionalitet | ger tekniskt stöd | support till våra tekniker | goda kunskaper i C++ | objektorienterad programmering | programmering | automatiserade tester | Continuous integration""","""Som C++ utvecklare hos oss blir du en del av ett mindre utvecklingsteam där ditt ansvar blir att utveckla och förbättra vår programvara | mycket goda kunskaper i C++ och erfarenhet av objektorienterad programmering | Du trivs som allra bäst när du jobbar med problemlösning och programmering och vi ser mer än gärna att du har erfarenhet av projekt inom programmering även på fritiden | Har du erfarenhet av automatiserade tester och/eller Continuous integration är det meriterande"""
bbd75fc7ef4f2cf2b0c10730200251e9ce246857,hard_skills,bm25_only,5,5,4,0,4,0.8,0.8,0.8000000000000002,""".Net utvecklare | JavaScript | React | Molntjänster | Scrum""",""".Net | JavaScript | React | Molntjänster | Scrum"""
76823aac15d363047c7b8ec0acc55130d79637f6,hard_skills,bm25_only,3,0,0,0,0,0.0,0.0,0.0,"""dokumentera | slutföra ditt arbete enligt tidsplan och kundens förväntningar | utveckla framtidens teknik""",
2af58d3ee9707f725c8a4e61a7abf072fadb3fdf,hard_skills,bm25_only,13,6,0,1,1,0.07692307692307693,0.16666666666666666,0.10526315789473684,"""Bygga och underhålla avancerade systemlösningar | [säkerställa att våra lösningar möter framtidens krav | både tekniskt och affärsmässigt] | systemutveckling | C# | .NET | designa och utveckla distribuerade system | mjukvaruarkitektur | designmönster | Azure | CI/CD-processer | databasutveckling | SQL""","""erfaren C#-utvecklare | systemutveckling med fokus på C# och .NET | Gedigen erfarenhet av att designa och utveckla distribuerade system | God förståelse för mjukvaruarkitektur och designmönster | Kunskap och erfarenhet av Azure och CI/CD-processer | Stark kompetens inom databasutveckling och SQL"""
6bcfddf5778839a540667543b6e475a42273c0cc,hard_skills,bm25_only,14,7,1,4,5,0.35714285714285715,0.7142857142857143,0.4761904761904762,"""sensorer | simulatorer | vapenapplikationer | Java | C+ | Utveckla system för taktiskt beslutsstöd och operatörsinteraktioner | Python | Hantera kartlager och kundspecifika format | MapServer-miljöer | Integrera tidskritiska funktioner i realtidsnära kedjor | Linux | operativ-systemnära funktioner | Delta i sprint- och kvartalsplanering i agila team | MapServer eller andra kartmjukvaror""","""Arbeta med sensorer simulatorer och vapenapplikationer - Java C+ | Utveckla system för taktiskt beslutsstöd och operatörsinteraktioner - Java C+ och Python | Hantera kartlager och kundspecifika format i MapServer-miljöer | Integrera tidskritiska funktioner i realtidsnära kedjor | Linux och operativ-systemnära funktioner – Python | Intresse för kartor GIS eller geografisk informationsteknik | Erfarenhet av MapServer eller andra kartmjukvaror"""
