model,domain,skill,id,exact_new_matches,containment_new_matches,lexical_new_matches,semantic_new_matches,predicted_count,gold_count,exact_true_positives,exact_precision,exact_recall,exact_f1,containment_true_positives,containment_precision,containment_recall,containment_f1,lexical_true_positives,lexical_precision,lexical_recall,lexical_f1,semantic_true_positives,semantic_precision,semantic_recall,semantic_f1,raw_prediction_count,filtered_prediction_count,duplicate_items_removed,unsupported_count,unsupported_rate,gold,raw_prediction,prediction,filtered_prediction,unsupported_prediction,llm_source_row,llm_text_exact_after_normalization,llm_text_token_exact_after_normalization,llm_text_compact_exact_after_normalization,llm_text_token_sequence_similarity
BART,merged,hard_skills,859918aa22b55fd13548793bc3e2c1449faa79a5,1,5,0,0,18,19,1,0.05555555555555555,0.05263157894736842,0.05405405405405406,6,0.3333333333333333,0.3157894736842105,0.3243243243243243,6,0.3333333333333333,0.3157894736842105,0.3243243243243243,6,0.3333333333333333,0.3157894736842105,0.3243243243243243,18,0,0,1,0.05555555555555555,"motsvarande erfarenhet | Tidigare erfarenhet av rörlig bild | Förkunskap i videoredigering | Förmåga att nyhetsvärdera | vara tekniskt lagd | snabbt kunna lösa de problem som kan uppstå före, efter och under en livesändning | trivs med att jobba i team | på egen hand kan fatta beslut, nyhetsvärdera och prioritera dina arbetsuppgifter | livesänd sport | redigerar du tv-inslag för sajt och sociala medier | ha gott journalistiskt omdöme | fältteamets trygga punkt | styr det tekniska | bild- och ljudmixar mellan reporter på plats, klippbilder, programledare i studio och andra eventuella inslag | möjliggör livesändningar | skapar rörligt material för läsare på sajt och i sociala medier | Trivs du både framför kameran och bakom spakarna | Tidigare erfarenhet av sändningsteknik | Tidigare erfarenhet av att jobba inom tv-branschen","sändningsproducent | studioreporter | bild - och ljudmixar mellan reporter på plats | klippbilder | programledare i studio | andra eventuella inslag | skarp och snabbtänkt när du leder samtalet med reporter påplats och / eller andra intervjupersoner | gott journalistiskt omdöme | redigerar du tv - inslag för sajt och sociala medier | fokus mot livesänd sport | säkerställa signalvägar och teknik | säkerställa Signalvägar | teknik | fatta beslut | nyhetsvärdera | prioritera dina arbetsuppgifter | serviceminded | driva utveckling , både vad gäller arbetsmetod och teknik","sändningsproducent | studioreporter | bild-och ljudmixar mellan reporter på plats | klippbilder | programledare i studio | andra eventuella inslag | skarp och snabbtänkt när du leder samtalet med reporter påplats och/eller andra intervjupersoner | gott journalistiskt omdöme | redigerar du tv-inslag för sajt och sociala medier | fokus mot livesänd sport | säkerställa signalvägar och teknik | säkerställa Signalvägar | teknik | fatta beslut | nyhetsvärdera | prioritera dina arbetsuppgifter | serviceminded | driva utveckling , både vad gäller arbetsmetod och teknik",,skarp och snabbtänkt när du leder samtalet med reporter påplats och/eller andra intervjupersoner,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,a4955d30e53100803426bbda051989a5ecff1117,4,7,0,0,16,17,4,0.25,0.23529411764705882,0.24242424242424243,11,0.6875,0.6470588235294118,0.6666666666666667,11,0.6875,0.6470588235294118,0.6666666666666667,11,0.6875,0.6470588235294118,0.6666666666666667,16,0,0,0,0.0,"nyhetsledande och angelägna på alla plattformar | leta nyheter och berätta dem genom människor och visa på konsekvenser | Arbeta med undersökande journalistik | gräva och granska | Vara en kreativ kraft i reportergruppens idéarbete | Vara självgående i din nyhetsresearch | Förenkla det krångliga och göra nyheter och händelser begripliga | Hitta uppslag, röster och storys vi tidigare inte hört | Producera nyheter med fokus på det berörande och angelägna | Jobba med alla produktionsmetoder från research ofta tillsammans med vår publik, bandade intervjuer med berörda, ansvarsintervjuer, till live-medverkan och förklarande sit-ins i studion | Förstå att saklighet och opartiskhet är vår grundbult | beröra en stor och engagerad publik med angelägna granskningar, underhållning och viktig lokal journalistik | motsvarande erfarenhet | Erfarenhet av redaktionellt nyhetsarbete | Erfarenhet av undersökande journalistik | Gedigen digital kompetens | god förmåga att uttrycka dig i tal och skrift","undersökande journalistik | gräva | granska | Vara en kreativ kraft i reportergruppens idéarbete | Vara självgående i din nyhetsresearch | Förenkla det krångliga | göra nyheter och händelser begripliga | Hitta uppslag , röster och storys vi tidigare inte hört | Producera nyheter med fokus på det berörande och angelägna | Jobba med alla produktionsmetoder från research ofta tillsammans med vår publik | bandade intervjuer med berörda , ansvarsintervjuer | live - medverkan | förklarande sit - ins i studion | Förstå att saklighet och opartiskhet | redaktionellt nyhetsarbete | Gedigen digital kompetens","undersökande journalistik | gräva | granska | Vara en kreativ kraft i reportergruppens idéarbete | Vara självgående i din nyhetsresearch | Förenkla det krångliga | göra nyheter och händelser begripliga | Hitta uppslag , röster och storys vi tidigare inte hört | Producera nyheter med fokus på det berörande och angelägna | Jobba med alla produktionsmetoder från research ofta tillsammans med vår publik | bandade intervjuer med berörda , ansvarsintervjuer | live-medverkan | förklarande sit-ins i studion | Förstå att saklighet och opartiskhet | redaktionellt nyhetsarbete | Gedigen digital kompetens",,,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,f4421fb6b939179138e09d6265847e5140ec8bf4,0,0,1,0,7,5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.14285714285714285,0.2,0.16666666666666666,1,0.14285714285714285,0.2,0.16666666666666666,7,0,0,3,0.42857142857142855,Goda kunskaper i svenska i tal och skrift | intresserad av publicering på olika plattformar | nyfiken på arbetet som journalist | värnar om demokrati | det fria ordet och alla människors lika värde,göra dagsaktuella nyhetsinslag | medverka i direktsändning | ta fram egna nyheter | hantverket och det vardagliga arbetet på redaktionen från grunden | motsvarande intresse för minoritetsfrågor | Goda kunskaper i finska i tal och skrift | Gillar att lyfta fram starka berättelser från minoritetsperspektivet även för majoritetsbefolkningen,göra dagsaktuella nyhetsinslag | medverka i direktsändning | ta fram egna nyheter | hantverket och det vardagliga arbetet på redaktionen från grunden | motsvarande intresse för minoritetsfrågor | Goda kunskaper i finska i tal och skrift | Gillar att lyfta fram starka berättelser från minoritetsperspektivet även för majoritetsbefolkningen,,motsvarande intresse för minoritetsfrågor | Goda kunskaper i finska i tal och skrift | Gillar att lyfta fram starka berättelser från minoritetsperspektivet även för majoritetsbefolkningen,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,93df015b045d9cd095d65e2c8b47bc4dc910fdec,7,1,0,0,8,8,7,0.875,0.875,0.875,8,1.0,1.0,1.0,8,1.0,1.0,1.0,8,1.0,1.0,1.0,8,0,0,0,0.0,"stort intresse för det fria ordet, samhällsfrågor, medier och digitala möjligheter | vill göra skillnad | ge röst åt fler röster för att skapa större förståelse i en föränderlig värld | Gillar att kommunicera och berätta historier | Kunskaper i svenska på arbetsspråksnivå | andra språkkunskaper | Står bakom public service och vårt uppdrag | nyheter","stort intresse för det fria ordet , samhällsfrågor , medier och digitala möjligheter | vill göra skillnad | ge röst åt fler röster för att skapa större förståelse i en föränderlig värld | Gillar att kommunicera och berätta historier | Kunskaper i svenska på arbetsspråksnivå | andra språkkunskaper | Står bakom public service och vårt uppdrag | nyheter","stort intresse för det fria ordet , samhällsfrågor , medier och digitala möjligheter | vill göra skillnad | ge röst åt fler röster för att skapa större förståelse i en föränderlig värld | Gillar att kommunicera och berätta historier | Kunskaper i svenska på arbetsspråksnivå | andra språkkunskaper | Står bakom public service och vårt uppdrag | nyheter",,,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,1521afb3e542074904bee057c992f66c38d6548a,7,1,0,0,8,8,7,0.875,0.875,0.875,8,1.0,1.0,1.0,8,1.0,1.0,1.0,8,1.0,1.0,1.0,8,0,0,0,0.0,"stort intresse för det fria ordet, samhällsfrågor, medier och digitala möjligheter | vill göra skillnad | ge röst åt fler röster för att skapa större förståelse i en föränderlig värld | Gillar att kommunicera och berätta historier | Kunskaper i svenska på arbetsspråksnivå | andra språkkunskaper | Står bakom public service och vårt uppdrag | nyheter","stort intresse för det fria ordet , samhällsfrågor , medier och digitala möjligheter | vill göra skillnad | ge röst åt fler röster för att skapa större förståelse i en föränderlig värld | Gillar att kommunicera och berätta historier | Kunskaper i svenska på arbetsspråksnivå | andra språkkunskaper | Står bakom public service och vårt uppdrag | nyheter","stort intresse för det fria ordet , samhällsfrågor , medier och digitala möjligheter | vill göra skillnad | ge röst åt fler röster för att skapa större förståelse i en föränderlig värld | Gillar att kommunicera och berätta historier | Kunskaper i svenska på arbetsspråksnivå | andra språkkunskaper | Står bakom public service och vårt uppdrag | nyheter",,,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,8510f2a5044d34c1eb9e11b620cd5ffd8de70679,5,1,0,0,6,8,5,0.8333333333333334,0.625,0.7142857142857143,6,1.0,0.75,0.8571428571428571,6,1.0,0.75,0.8571428571428571,6,1.0,0.75,0.8571428571428571,6,0,0,0,0.0,"stort intresse för det fria ordet, samhällsfrågor, medier och digitala möjligheter | vill göra skillnad | ge röst åt fler röster för att skapa större förståelse i en föränderlig värld | Gillar att kommunicera och berätta historier | Kunskaper i svenska på arbetsspråksnivå | andra språkkunskaper | Står bakom public service och vårt uppdrag | nyheter","stort intresse för det fria ordet , samhällsfrågor , medier och digitala möjligheter | vill göra skillnad | ge röst åt fler röster för att skapa större förståelse i en föränderlig värld | Gillar att kommunicera och berätta historier | Kunskaper i svenska på arbetsspråksnivå | andra språkkunskaper","stort intresse för det fria ordet , samhällsfrågor , medier och digitala möjligheter | vill göra skillnad | ge röst åt fler röster för att skapa större förståelse i en föränderlig värld | Gillar att kommunicera och berätta historier | Kunskaper i svenska på arbetsspråksnivå | andra språkkunskaper",,,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,060565681e29baf1b9d75f65de24daff8a30558c,7,1,0,0,8,8,7,0.875,0.875,0.875,8,1.0,1.0,1.0,8,1.0,1.0,1.0,8,1.0,1.0,1.0,8,0,0,0,0.0,"stort intresse för det fria ordet, samhällsfrågor, medier och digitala möjligheter | vill göra skillnad | ge röst åt fler röster för att skapa större förståelse i en föränderlig värld | Gillar att kommunicera och berätta historier | Kunskaper i svenska på arbetsspråksnivå | andra språkkunskaper | Står bakom public service och vårt uppdrag | nyheter","stort intresse för det fria ordet , samhällsfrågor , medier och digitala möjligheter | vill göra skillnad | ge röst åt fler röster för att skapa större förståelse i en föränderlig värld | Gillar att kommunicera och berätta historier | Kunskaper i svenska på arbetsspråksnivå | andra språkkunskaper | Står bakom public service och vårt uppdrag | nyheter","stort intresse för det fria ordet , samhällsfrågor , medier och digitala möjligheter | vill göra skillnad | ge röst åt fler röster för att skapa större förståelse i en föränderlig värld | Gillar att kommunicera och berätta historier | Kunskaper i svenska på arbetsspråksnivå | andra språkkunskaper | Står bakom public service och vårt uppdrag | nyheter",,,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,57282b459d7f737f9ca4ad914b290c16567a5943,5,1,0,0,6,8,5,0.8333333333333334,0.625,0.7142857142857143,6,1.0,0.75,0.8571428571428571,6,1.0,0.75,0.8571428571428571,6,1.0,0.75,0.8571428571428571,6,0,0,0,0.0,"stort intresse för det fria ordet, samhällsfrågor, medier och digitala möjligheter | vill göra skillnad | ge röst åt fler röster för att skapa större förståelse i en föränderlig värld | Gillar att kommunicera och berätta historier | Kunskaper i svenska på arbetsspråksnivå | andra språkkunskaper | Står bakom public service och vårt uppdrag | nyheter","stort intresse för det fria ordet , samhällsfrågor , medier och digitala möjligheter | vill göra skillnad | ge röst åt fler röster för att skapa större förståelse i en föränderlig värld | Gillar att kommunicera och berätta historier | Kunskaper i svenska på arbetsspråksnivå | andra språkkunskaper","stort intresse för det fria ordet , samhällsfrågor , medier och digitala möjligheter | vill göra skillnad | ge röst åt fler röster för att skapa större förståelse i en föränderlig värld | Gillar att kommunicera och berätta historier | Kunskaper i svenska på arbetsspråksnivå | andra språkkunskaper",,,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,25b99ec454f3070488aa1945889209c52d353258,0,0,0,0,7,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,0,0,0,0.0,redaktionell erfarenhet,"lokal journalistik och opinionsbildning , med professionella mediestrateger | effektiva distributionsbolag | utveckla den lokala sportjournalistiken , med större fokus på människorna och livet utanför arenorna än bara på matchresultat | göra sportjournalistik som engagerar den yngre publiken | bra koll på den lokala idrotten och idrottens olika villkor | intresserad av både sport och människor | klara av att jobba under stark tidspress , ibland direkt från olika arenor","lokal journalistik och opinionsbildning , med professionella mediestrateger | effektiva distributionsbolag | utveckla den lokala sportjournalistiken , med större fokus på människorna och livet utanför arenorna än bara på matchresultat | göra sportjournalistik som engagerar den yngre publiken | bra koll på den lokala idrotten och idrottens olika villkor | intresserad av både sport och människor | klara av att jobba under stark tidspress , ibland direkt från olika arenor",,,,not_applicable,not_applicable,not_applicable,not_applicable
BART,merged,hard_skills,f73ac615d61e9f4e446639f2d3820b29ef6e1cb0,8,4,1,0,13,25,8,0.6153846153846154,0.32,0.4210526315789474,12,0.9230769230769231,0.48,0.631578947368421,13,1.0,0.52,0.6842105263157895,13,1.0,0.52,0.6842105263157895,13,0,0,1,0.07692307692307693,"lokaljournalistik | skarp nyhetsnäsa | berätta de historier | spegla och granska händelser | rapporterar om aktuella frågor | möter människorna bakom nyheterna | skapar journalistik som engagerar och berör | bygger förtroende hos källor och läsare | speglar samhället ur olika perspektiv | Hitta och rapportera om aktuella händelser och frågor som påverkar vår region | Lyfta fram röster och berättelser som annars kanske inte hade hörts | Skriva både snabba nyheter och mer fördjupande reportage | Använda digitala verktyg och sociala medier för att nå ut med journalistiken | göra journalistik som spelar roll i människors vardag | skapa engagemang genom dina texter | har hög trovärdighet i ditt arbete | en stark etisk kompass | värdesätter korrekthet och saklighet | väcker intresse genom dina texter | bekväm med att använda digitala verktyg och sociala medier | erfarenhet från redaktionellt arbete | Förmågan att skriva levande, engagerande och faktabaserade texter | Digital vana | arbeta med sociala medier | God lokalkännedom","driven och nyfiken journalist med en skarp nyhetsnäsa | berätta de historier som verkligen betyder något för människor i Västerbottens Mellanbygd | spegla och granska händelser i Lövånger , Burträsk , Bureå och Bygdsiljum med omnejd | rapporterar om aktuella frågor | möter människorna bakom nyheterna | skapar journalistik som engagerar och berör | bygga förtroende hos källor och läsare | speglar samhället ur olika perspektiv | Hitta och rapportera om aktuella händelser och frågor som påverkar vår region | Lyfta fram röster och berättelser som annars kanske inte hade hörts | Skriva både snabba nyheter och mer fördjupande reportage | Använda digitala verktyg och sociala medier | god lokalkännedom","driven och nyfiken journalist med en skarp nyhetsnäsa | berätta de historier som verkligen betyder något för människor i Västerbottens Mellanbygd | spegla och granska händelser i Lövånger , Burträsk , Bureå och Bygdsiljum med omnejd | rapporterar om aktuella frågor | möter människorna bakom nyheterna | skapar journalistik som engagerar och berör | bygga förtroende hos källor och läsare | speglar samhället ur olika perspektiv | Hitta och rapportera om aktuella händelser och frågor som påverkar vår region | Lyfta fram röster och berättelser som annars kanske inte hade hörts | Skriva både snabba nyheter och mer fördjupande reportage | Använda digitala verktyg och sociala medier | god lokalkännedom",,bygga förtroende hos källor och läsare,,not_applicable,not_applicable,not_applicable,not_applicable
